cliente_id,oferta_recomendada_id,ultimo_motivo_rechazo_movil,dias_desde_ultimo_rechazo_movil,n_reclamos,dias_mora_prom,motivo_rechazo_misma_oferta,dias_desde_rechazo_misma_oferta
CLI061836,OF003,precio,31.0,0.0,7.166666666666667,,
CLI061856,OF004,,,3.0,8.666666666666666,,
CLI061908,OF002,ya_tiene_similar,61.0,0.0,15.333333333333334,,
CLI061911,OF004,,,3.0,9.5,,
CLI061931,OF003,,,1.0,16.833333333333332,,
CLI061963,OF003,mal_momento,0.0,0.0,0.0,mal_momento,0.0
CLI061965,OF002,no_necesita,61.0,0.0,2.0,,
CLI061976,OF003,no_necesita,61.0,0.0,0.0,precio,120.0
CLI062010,OF002,ya_tiene_similar,31.0,0.0,6.5,,
CLI062021,OF003,otro,120.0,0.0,31.33333333333333,otro,120.0
CLI062043,OF003,,,2.0,16.166666666666668,,
CLI062065,OF003,ya_tiene_similar,61.0,0.0,0.0,,
CLI062142,OF003,mal_momento,120.0,0.0,17.666666666666668,,
CLI062154,OF002,,,1.0,16.5,,
CLI062155,OF003,mal_momento,31.0,0.0,6.833333333333333,,
CLI062180,OF002,,,0.0,16.0,,
CLI062196,OF003,otro,0.0,0.0,7.666666666666667,,
CLI062229,OF003,precio,31.0,0.0,0.0,precio,31.0
CLI062244,OF003,,,0.0,19.5,,
CLI062246,OF004,,,3.0,33.333333333333336,,
CLI062261,OF004,precio,151.0,3.0,11.166666666666666,,
CLI062278,OF003,,,0.0,25.166666666666668,,
CLI062289,OF003,,,3.0,2.6666666666666665,,
CLI062394,OF003,,,3.0,5.666666666666667,,
CLI062454,OF003,,,3.0,14.333333333333334,,
CLI062456,OF002,,,3.0,29.83333333333333,,
CLI062480,OF002,no_necesita,31.0,3.0,0.0,no_necesita,31.0
CLI062539,OF003,,,0.0,25.83333333333333,,
CLI062581,OF003,ya_tiene_similar,0.0,0.0,4.333333333333333,,
CLI062607,OF002,precio,92.0,0.0,26.0,,
CLI062638,OF004,,,3.0,3.1666666666666665,,
CLI062693,OF004,,,3.0,3.5,,
CLI062703,OF004,otro,0.0,3.0,9.166666666666666,otro,0.0
CLI062738,OF002,no_necesita,31.0,0.0,0.0,,
CLI062779,OF002,mal_momento,31.0,0.0,0.0,,
CLI062781,OF003,,,3.0,8.833333333333334,,
CLI062783,OF003,,,0.0,24.5,,
CLI062858,OF002,,,0.0,17.666666666666668,,
CLI062922,OF004,,,0.0,17.666666666666668,,
CLI062935,OF004,ya_tiene_similar,0.0,0.0,8.833333333333334,,
CLI063038,OF003,no_necesita,31.0,0.0,14.0,,
CLI063076,OF002,precio,31.0,0.0,11.166666666666666,,
CLI063085,OF002,precio,61.0,0.0,25.83333333333333,,
CLI063134,OF002,no_confia,120.0,2.0,22.83333333333333,,
CLI063294,OF004,otro,31.0,0.0,0.0,,
CLI063315,OF003,precio,61.0,0.0,8.166666666666666,,
CLI063320,OF004,ya_tiene_similar,31.0,0.0,13.5,ya_tiene_similar,31.0
CLI063337,OF003,,,0.0,18.33333333333333,,
CLI063361,OF003,ya_tiene_similar,31.0,0.0,13.166666666666666,ya_tiene_similar,31.0
CLI063402,OF002,precio,31.0,0.0,0.0,,
CLI063470,OF003,,,0.0,15.333333333333334,,
CLI063495,OF004,,,3.0,26.83333333333333,,
CLI063557,OF002,,,0.0,18.166666666666668,,
CLI063574,OF004,mal_momento,31.0,0.0,11.166666666666666,mal_momento,31.0
CLI063589,OF002,no_necesita,61.0,0.0,9.333333333333334,,
CLI063629,OF003,precio,61.0,1.0,0.0,,
CLI063645,OF004,mal_momento,92.0,3.0,13.833333333333334,,
CLI063761,OF003,no_necesita,0.0,3.0,24.5,,
CLI063774,OF002,,,0.0,16.166666666666668,,
CLI063810,OF003,mal_momento,61.0,0.0,0.0,,
CLI063838,OF004,no_confia,61.0,0.0,7.0,no_confia,61.0
CLI063855,OF002,precio,31.0,0.0,7.666666666666667,,
CLI063863,OF002,mal_momento,0.0,0.0,6.833333333333333,,
CLI063936,OF003,,,2.0,15.833333333333334,,
CLI063951,OF003,no_confia,0.0,0.0,9.833333333333334,,
CLI063959,OF004,,,3.0,3.0,,
CLI063988,OF002,mal_momento,0.0,0.0,5.5,,
CLI063990,OF003,,,2.0,20.0,,
CLI064014,OF003,,,0.0,15.0,,
CLI064112,OF003,,,0.0,16.5,,
CLI064114,OF003,,,0.0,15.166666666666666,,
CLI064123,OF004,,,3.0,0.0,,
CLI064140,OF004,precio,31.0,0.0,5.666666666666667,,
CLI064204,OF004,,,3.0,26.666666666666668,,
CLI064239,OF004,no_necesita,31.0,3.0,13.333333333333334,,
CLI064252,OF002,,,1.0,17.666666666666668,,
CLI064276,OF004,,,3.0,0.0,,
CLI064295,OF004,ya_tiene_similar,31.0,0.0,0.0,,
CLI064315,OF004,precio,0.0,1.0,13.166666666666666,precio,0.0
CLI064357,OF002,precio,0.0,0.0,8.666666666666666,,
CLI064374,OF003,no_necesita,61.0,0.0,1.0,,
CLI064456,OF002,ya_tiene_similar,0.0,0.0,6.5,,
CLI064467,OF002,ya_tiene_similar,0.0,0.0,11.0,,
CLI064477,OF004,,,0.0,26.166666666666668,,
CLI064480,OF003,,,2.0,23.666666666666668,,
CLI064545,OF004,precio,61.0,3.0,16.666666666666668,,
CLI064559,OF004,,,3.0,20.33333333333333,,
CLI064575,OF002,precio,61.0,0.0,8.5,,
CLI064657,OF003,mal_momento,31.0,3.0,36.66666666666666,,
CLI064681,OF004,no_necesita,61.0,1.0,10.166666666666666,,
CLI064690,OF003,,,3.0,34.333333333333336,,
CLI064706,OF003,no_confia,61.0,3.0,19.33333333333333,no_confia,61.0
CLI064709,OF002,no_necesita,31.0,0.0,5.166666666666667,,
CLI064768,OF003,,,0.0,19.5,,
CLI064844,OF004,mal_momento,31.0,2.0,0.0,,
CLI064870,OF002,precio,0.0,0.0,0.8333333333333334,precio,0.0
CLI064871,OF003,mal_momento,31.0,0.0,6.333333333333333,,
CLI064873,OF002,,,3.0,0.0,,
CLI064885,OF004,,,3.0,8.666666666666666,,
CLI064895,OF004,otro,0.0,0.0,6.333333333333333,otro,0.0
CLI064936,OF004,,,0.0,21.666666666666668,,
CLI065024,OF004,no_confia,0.0,0.0,1.6666666666666667,,
CLI065115,OF002,precio,61.0,0.0,13.0,,
CLI065133,OF003,precio,0.0,0.0,0.0,no_necesita,0.0
CLI065143,OF004,ya_tiene_similar,120.0,3.0,0.0,,
CLI065145,OF003,,,0.0,17.833333333333332,,
CLI065165,OF004,,,2.0,25.33333333333333,,
CLI065170,OF004,,,0.0,16.666666666666668,,
CLI065182,OF003,,,1.0,15.333333333333334,,
CLI065216,OF004,,,0.0,15.166666666666666,,
CLI065235,OF003,,,0.0,32.666666666666664,,
CLI065237,OF004,precio,120.0,1.0,16.166666666666668,,
CLI065246,OF003,mal_momento,120.0,3.0,4.666666666666667,,
CLI065270,OF003,,,0.0,27.166666666666668,,
CLI065275,OF004,ya_tiene_similar,31.0,0.0,15.166666666666666,ya_tiene_similar,120.0
CLI065281,OF002,no_necesita,0.0,0.0,10.166666666666666,no_necesita,0.0
CLI065330,OF003,precio,31.0,0.0,16.5,precio,31.0
CLI065338,OF002,ya_tiene_similar,120.0,0.0,16.0,,
CLI065379,OF003,,,0.0,16.0,,
CLI065429,OF002,,,0.0,15.166666666666666,,
CLI065435,OF004,,,3.0,8.5,,
CLI065455,OF002,,,0.0,19.5,,
CLI065482,OF004,no_confia,92.0,0.0,20.33333333333333,no_confia,92.0
CLI065504,OF002,ya_tiene_similar,31.0,0.0,13.833333333333334,,
CLI065529,OF004,precio,61.0,0.0,4.833333333333333,no_necesita,61.0
CLI065557,OF003,,,3.0,5.333333333333333,,
CLI065602,OF003,,,0.0,25.166666666666668,,
CLI065605,OF002,,,0.0,22.83333333333333,,
CLI065625,OF004,precio,61.0,0.0,3.0,precio,61.0
CLI065644,OF003,mal_momento,0.0,0.0,6.166666666666667,,
CLI065725,OF003,precio,31.0,3.0,30.33333333333333,,
CLI065763,OF004,ya_tiene_similar,61.0,0.0,3.0,,
CLI065786,OF003,,,0.0,32.666666666666664,,
CLI065865,OF002,otro,61.0,0.0,6.166666666666667,,
CLI065875,OF004,precio,0.0,3.0,2.833333333333333,mal_momento,120.0
CLI065876,OF003,,,3.0,5.0,,
CLI065890,OF003,,,2.0,15.5,,
CLI065900,OF003,precio,31.0,0.0,6.5,,
CLI065903,OF004,no_necesita,31.0,0.0,0.0,,
CLI065932,OF004,,,3.0,34.666666666666664,,
CLI065995,OF003,mal_momento,31.0,0.0,28.666666666666668,,
CLI066009,OF002,,,0.0,16.333333333333332,,
CLI066016,OF002,no_necesita,151.0,3.0,10.5,,
CLI066018,OF004,,,1.0,15.166666666666666,,
CLI066044,OF003,,,2.0,20.166666666666668,,
CLI066102,OF004,,,3.0,25.33333333333333,,
CLI066105,OF002,,,3.0,12.333333333333334,,
CLI066155,OF002,precio,31.0,2.0,9.166666666666666,,
CLI066210,OF003,,,0.0,18.83333333333333,,
CLI066331,OF002,precio,31.0,0.0,17.166666666666668,,
CLI066336,OF002,otro,0.0,0.0,14.166666666666666,otro,0.0
CLI066354,OF003,precio,61.0,0.0,0.0,,
CLI066373,OF004,ya_tiene_similar,0.0,0.0,9.0,,
CLI066374,OF002,,,3.0,30.5,,
CLI066458,OF004,,,3.0,0.0,,
CLI066492,OF002,no_necesita,0.0,0.0,9.333333333333334,,
CLI066506,OF002,,,1.0,15.5,,
CLI066563,OF002,ya_tiene_similar,151.0,0.0,15.0,ya_tiene_similar,151.0
CLI066665,OF004,,,0.0,18.83333333333333,,
CLI066692,OF003,precio,61.0,0.0,8.833333333333334,,
CLI066695,OF002,precio,0.0,0.0,3.5,precio,0.0
CLI066714,OF003,no_necesita,31.0,0.0,0.0,ya_tiene_similar,31.0
CLI066736,OF002,ya_tiene_similar,31.0,0.0,16.833333333333332,,
CLI066748,OF004,,,3.0,7.833333333333333,,
CLI066756,OF004,ya_tiene_similar,31.0,2.0,10.0,ya_tiene_similar,31.0
CLI066768,OF004,,,0.0,19.83333333333333,,
CLI066791,OF004,ya_tiene_similar,31.0,0.0,16.333333333333332,,
CLI066802,OF004,precio,31.0,0.0,10.833333333333334,,
CLI066807,OF003,,,1.0,20.33333333333333,,
CLI066826,OF003,no_necesita,151.0,0.0,17.166666666666668,no_necesita,151.0
CLI066901,OF003,,,0.0,21.166666666666668,,
CLI066919,OF004,,,3.0,9.333333333333334,,
CLI066953,OF003,,,0.0,16.0,,
CLI066958,OF003,,,3.0,3.5,,
CLI067005,OF003,ya_tiene_similar,61.0,0.0,17.666666666666668,ya_tiene_similar,61.0
CLI067024,OF003,,,2.0,19.5,,
CLI067046,OF003,mal_momento,61.0,0.0,9.5,,
CLI067115,OF004,precio,0.0,1.0,6.833333333333333,,
CLI067136,OF003,,,1.0,23.33333333333333,,
CLI067144,OF004,precio,92.0,0.0,16.5,,
CLI067159,OF002,,,0.0,37.0,,
CLI067164,OF002,,,0.0,20.0,,
CLI067189,OF002,,,2.0,16.333333333333332,,
CLI067219,OF004,,,3.0,16.333333333333332,,
CLI067239,OF003,precio,31.0,0.0,9.333333333333334,precio,31.0
CLI067258,OF004,,,3.0,8.166666666666666,,
CLI067281,OF004,precio,0.0,0.0,5.833333333333333,,
CLI067410,OF004,precio,31.0,1.0,13.5,,
CLI067449,OF002,no_confia,31.0,0.0,1.0,,
CLI067451,OF004,,,0.0,24.0,,
CLI067468,OF002,ya_tiene_similar,0.0,0.0,6.666666666666667,ya_tiene_similar,0.0
CLI067511,OF002,,,0.0,16.0,,
CLI067585,OF003,,,0.0,15.333333333333334,,
CLI067609,OF004,precio,0.0,0.0,14.5,precio,0.0
CLI067700,OF003,no_confia,0.0,0.0,5.666666666666667,,
CLI067781,OF002,no_confia,31.0,0.0,17.333333333333332,,
CLI067815,OF004,no_necesita,0.0,0.0,0.0,,
CLI067841,OF002,,,3.0,9.5,,
CLI067859,OF002,no_necesita,0.0,0.0,9.333333333333334,no_necesita,0.0
CLI067873,OF004,precio,120.0,3.0,2.833333333333333,,
CLI067920,OF003,otro,31.0,0.0,0.0,precio,31.0
CLI067933,OF002,,,0.0,22.0,,
CLI067934,OF002,,,0.0,27.83333333333333,,
CLI067968,OF004,precio,31.0,2.0,2.1666666666666665,precio,31.0
CLI067974,OF003,,,3.0,0.0,,
CLI067992,OF003,ya_tiene_similar,61.0,3.0,11.5,,
CLI067996,OF003,,,3.0,4.5,,
CLI068019,OF002,no_necesita,61.0,2.0,15.666666666666666,,
CLI068082,OF002,no_necesita,61.0,0.0,24.33333333333333,,
CLI068092,OF002,no_necesita,0.0,0.0,22.33333333333333,,
CLI068106,OF004,,,3.0,14.5,,
CLI068141,OF004,,,0.0,15.666666666666666,,
CLI068232,OF003,no_necesita,0.0,1.0,20.0,,
CLI068233,OF002,,,0.0,19.0,,
CLI068283,OF004,mal_momento,120.0,3.0,10.166666666666666,,
CLI068287,OF004,precio,151.0,3.0,3.1666666666666665,precio,151.0
CLI068331,OF003,mal_momento,61.0,0.0,7.333333333333333,mal_momento,61.0
CLI068455,OF004,ya_tiene_similar,0.0,0.0,0.0,,
CLI068483,OF002,mal_momento,31.0,0.0,9.833333333333334,,
CLI068532,OF002,ya_tiene_similar,31.0,0.0,0.0,,
CLI068542,OF004,mal_momento,31.0,2.0,9.5,,
CLI068559,OF003,,,3.0,0.0,,
CLI068562,OF004,,,3.0,8.166666666666666,,
CLI068577,OF003,,,0.0,23.666666666666668,,
CLI068578,OF002,mal_momento,0.0,0.0,6.833333333333333,,
CLI068608,OF003,precio,0.0,3.0,31.5,precio,0.0
CLI068609,OF002,precio,0.0,0.0,6.333333333333333,precio,0.0
CLI068641,OF003,precio,31.0,0.0,14.666666666666666,,
CLI068654,OF004,no_confia,120.0,3.0,2.333333333333333,no_confia,120.0
CLI068680,OF003,ya_tiene_similar,151.0,0.0,33.166666666666664,,
CLI068699,OF004,precio,120.0,3.0,10.333333333333334,,
CLI068706,OF002,mal_momento,31.0,0.0,9.166666666666666,mal_momento,61.0
CLI068723,OF004,ya_tiene_similar,61.0,0.0,12.333333333333334,ya_tiene_similar,92.0
CLI068729,OF003,no_necesita,61.0,0.0,11.5,,
CLI068768,OF004,,,2.0,19.166666666666668,,
CLI068783,OF002,precio,61.0,0.0,0.0,,
CLI068802,OF004,no_confia,61.0,0.0,9.666666666666666,,
CLI068822,OF004,,,2.0,17.0,,
CLI068827,OF004,no_necesita,92.0,0.0,20.166666666666668,no_necesita,92.0
CLI068850,OF004,no_necesita,0.0,2.0,5.833333333333333,no_necesita,0.0
CLI068915,OF004,no_confia,31.0,0.0,12.166666666666666,,
CLI068916,OF003,precio,92.0,0.0,16.666666666666668,otro,92.0
CLI068948,OF004,,,0.0,15.0,,
CLI068975,OF003,precio,61.0,0.0,10.333333333333334,precio,61.0
CLI069019,OF002,,,1.0,21.0,,
CLI069071,OF002,precio,61.0,0.0,12.5,,
CLI069127,OF002,precio,0.0,0.0,0.0,precio,0.0
CLI069128,OF004,no_necesita,31.0,3.0,29.0,no_necesita,31.0
CLI069157,OF004,,,0.0,31.83333333333333,,
CLI069165,OF004,,,2.0,23.33333333333333,,
CLI069226,OF002,no_necesita,0.0,0.0,9.5,,
CLI069301,OF004,ya_tiene_similar,0.0,0.0,4.833333333333333,,
CLI069336,OF004,,,3.0,8.666666666666666,,
CLI069341,OF003,,,3.0,0.0,,
CLI069366,OF003,,,0.0,15.0,,
CLI069368,OF003,mal_momento,0.0,0.0,0.0,,
CLI069375,OF003,ya_tiene_similar,0.0,2.0,9.0,precio,120.0
CLI069390,OF003,mal_momento,31.0,0.0,1.5,mal_momento,31.0
CLI069406,OF003,,,2.0,18.5,,
CLI069416,OF003,,,0.0,19.0,,
CLI069506,OF004,no_necesita,61.0,0.0,13.333333333333334,no_necesita,61.0
CLI069512,OF002,,,3.0,6.0,,
CLI069525,OF004,,,0.0,17.833333333333332,,
CLI069553,OF003,ya_tiene_similar,61.0,0.0,0.0,,
CLI069562,OF002,no_necesita,31.0,0.0,0.0,,
CLI069571,OF002,ya_tiene_similar,61.0,3.0,30.166666666666668,,
CLI069622,OF002,no_necesita,0.0,0.0,20.33333333333333,,
CLI069637,OF002,mal_momento,0.0,0.0,8.0,,
CLI069678,OF002,,,2.0,17.333333333333332,,
CLI069698,OF004,ya_tiene_similar,31.0,0.0,1.3333333333333333,,
CLI069735,OF002,precio,0.0,0.0,0.0,precio,0.0
CLI069752,OF003,precio,61.0,3.0,11.833333333333334,precio,61.0
CLI069763,OF004,precio,61.0,0.0,6.5,,
CLI069769,OF002,precio,61.0,0.0,2.5,,
CLI069823,OF003,precio,151.0,0.0,19.166666666666668,,
CLI069834,OF002,,,0.0,15.833333333333334,,
CLI069867,OF003,precio,61.0,1.0,19.166666666666668,precio,61.0
CLI069908,OF003,,,2.0,17.833333333333332,,
CLI069931,OF002,,,2.0,19.33333333333333,,
CLI069942,OF004,no_necesita,61.0,0.0,0.0,no_necesita,61.0
CLI069961,OF004,,,2.0,17.833333333333332,,
CLI069987,OF002,mal_momento,31.0,0.0,5.666666666666667,mal_momento,31.0
CLI070049,OF002,precio,0.0,0.0,6.166666666666667,,
CLI070088,OF002,ya_tiene_similar,31.0,0.0,11.166666666666666,,
CLI070182,OF003,,,0.0,18.83333333333333,,
CLI070186,OF004,no_necesita,61.0,2.0,12.0,,
CLI070199,OF004,,,0.0,19.166666666666668,,
CLI070270,OF004,,,1.0,15.666666666666666,,
CLI070395,OF003,precio,61.0,0.0,0.0,,
CLI070404,OF003,precio,0.0,0.0,9.333333333333334,precio,0.0
CLI070437,OF002,precio,61.0,0.0,10.833333333333334,,
CLI070467,OF002,no_necesita,0.0,0.0,25.83333333333333,,
CLI070496,OF003,otro,120.0,1.0,15.833333333333334,,
CLI070557,OF003,mal_momento,151.0,3.0,12.833333333333334,,
CLI070633,OF003,,,3.0,15.833333333333334,,
CLI070651,OF003,,,0.0,16.333333333333332,,
CLI070675,OF004,no_necesita,61.0,0.0,21.0,no_necesita,61.0
CLI070687,OF003,ya_tiene_similar,31.0,0.0,11.333333333333334,ya_tiene_similar,31.0
CLI070699,OF004,no_confia,61.0,0.0,7.166666666666667,,
CLI070742,OF004,ya_tiene_similar,61.0,0.0,0.0,,
CLI070765,OF003,,,3.0,9.333333333333334,,
CLI070855,OF004,mal_momento,0.0,0.0,24.166666666666668,mal_momento,0.0
CLI070934,OF002,no_confia,0.0,0.0,6.0,,
CLI070948,OF002,,,3.0,0.0,,
CLI070954,OF004,,,3.0,26.166666666666668,,
CLI071048,OF004,,,2.0,15.333333333333334,,
CLI071058,OF004,no_necesita,0.0,0.0,1.3333333333333333,,
CLI071072,OF004,ya_tiene_similar,0.0,1.0,28.0,,
CLI071099,OF003,otro,61.0,0.0,0.0,,
CLI071103,OF002,,,3.0,5.166666666666667,,
CLI071211,OF004,precio,31.0,0.0,0.0,precio,31.0
CLI071217,OF003,,,3.0,15.333333333333334,,
CLI071242,OF002,precio,61.0,0.0,16.166666666666668,,
CLI071337,OF003,,,0.0,23.0,,
CLI071438,OF002,mal_momento,61.0,0.0,0.0,mal_momento,61.0
CLI071440,OF004,precio,92.0,0.0,21.5,,
CLI071447,OF004,precio,61.0,0.0,0.0,,
CLI071466,OF002,precio,0.0,0.0,4.166666666666667,,
CLI071506,OF003,precio,0.0,1.0,11.666666666666666,,
CLI071517,OF002,precio,0.0,0.0,1.3333333333333333,,
CLI071525,OF003,,,0.0,22.33333333333333,,
CLI071542,OF002,,,0.0,18.166666666666668,,
CLI071544,OF002,precio,31.0,0.0,0.0,,
CLI071563,OF003,no_confia,31.0,0.0,0.0,no_confia,31.0
CLI071686,OF002,precio,61.0,0.0,16.833333333333332,,
CLI071694,OF002,mal_momento,31.0,0.0,9.666666666666666,mal_momento,31.0
CLI071754,OF002,no_necesita,0.0,0.0,29.666666666666668,,
CLI071837,OF002,mal_momento,0.0,2.0,18.83333333333333,,
CLI071857,OF002,no_confia,0.0,0.0,1.5,no_confia,61.0
CLI071868,OF002,,,0.0,16.0,,
CLI071873,OF003,,,3.0,6.166666666666667,,
CLI071909,OF004,,,1.0,16.666666666666668,,
CLI071937,OF004,otro,0.0,1.0,16.5,precio,61.0
CLI071943,OF002,no_necesita,31.0,3.0,12.5,,
CLI071945,OF002,,,0.0,39.5,,
CLI071950,OF002,no_necesita,0.0,0.0,18.5,no_necesita,0.0
CLI072092,OF003,precio,31.0,3.0,9.0,,
CLI072093,OF003,,,0.0,15.333333333333334,,
CLI072105,OF004,,,0.0,21.666666666666668,,
CLI072121,OF003,,,0.0,17.166666666666668,,
CLI072187,OF002,,,0.0,15.666666666666666,,
CLI072210,OF003,,,3.0,0.0,,
CLI072263,OF003,,,1.0,26.33333333333333,,
CLI072275,OF002,,,0.0,21.666666666666668,,
CLI072288,OF004,,,3.0,8.0,,
CLI072359,OF002,precio,31.0,0.0,7.5,,
CLI072367,OF003,precio,31.0,1.0,0.0,,
CLI072397,OF003,no_necesita,0.0,0.0,4.0,,
CLI072406,OF002,,,0.0,20.0,,
CLI072412,OF002,mal_momento,31.0,3.0,25.166666666666668,,
CLI072459,OF002,mal_momento,31.0,0.0,11.166666666666666,,
CLI072464,OF004,,,3.0,6.0,,
CLI072469,OF002,,,0.0,20.5,,
CLI072493,OF002,,,0.0,20.166666666666668,,
CLI072518,OF003,ya_tiene_similar,0.0,0.0,2.333333333333333,,
CLI072522,OF002,no_confia,61.0,0.0,3.0,no_confia,61.0
CLI072523,OF004,precio,61.0,0.0,25.166666666666668,,
CLI072568,OF002,,,3.0,9.666666666666666,,
CLI072575,OF003,,,1.0,25.666666666666668,,
CLI072582,OF002,,,0.0,22.33333333333333,,
CLI072604,OF002,precio,61.0,2.0,22.83333333333333,precio,61.0
CLI072612,OF002,,,1.0,16.333333333333332,,
CLI072660,OF004,,,0.0,15.166666666666666,,
CLI072673,OF004,precio,31.0,3.0,12.833333333333334,precio,151.0
CLI072743,OF003,,,0.0,17.166666666666668,,
CLI072768,OF002,no_confia,151.0,0.0,19.33333333333333,,
CLI072853,OF003,ya_tiene_similar,31.0,1.0,18.0,ya_tiene_similar,61.0
CLI072877,OF003,,,3.0,8.666666666666666,,
CLI072880,OF002,precio,31.0,2.0,20.83333333333333,,
CLI072889,OF003,mal_momento,120.0,3.0,19.166666666666668,,
CLI072892,OF002,precio,61.0,1.0,16.833333333333332,mal_momento,61.0
CLI072924,OF004,,,0.0,18.0,,
CLI072952,OF004,no_confia,61.0,0.0,4.833333333333333,,
CLI073001,OF003,,,3.0,0.0,,
CLI073109,OF002,precio,31.0,0.0,7.666666666666667,precio,31.0
CLI073122,OF002,precio,92.0,0.0,27.5,,
CLI073141,OF002,,,0.0,16.666666666666668,,
CLI073158,OF004,no_necesita,0.0,0.0,9.0,no_necesita,0.0
CLI073160,OF002,no_necesita,0.0,0.0,13.666666666666666,,
CLI073169,OF002,mal_momento,61.0,0.0,0.0,precio,92.0
CLI073254,OF002,,,3.0,8.5,,
CLI073263,OF003,,,0.0,15.0,,
CLI073294,OF004,precio,120.0,0.0,29.166666666666668,precio,120.0
CLI073443,OF004,,,3.0,9.5,,
CLI073474,OF003,,,0.0,26.5,,
CLI073478,OF003,otro,0.0,0.0,2.0,,
CLI073517,OF004,mal_momento,61.0,2.0,9.666666666666666,,
CLI073519,OF003,,,0.0,15.666666666666666,,
CLI073542,OF002,precio,61.0,0.0,0.0,,
CLI073565,OF003,ya_tiene_similar,0.0,0.0,5.5,,
CLI073573,OF002,precio,0.0,0.0,4.5,,
CLI073575,OF003,,,2.0,24.83333333333333,,
CLI073591,OF002,,,0.0,17.0,,
CLI073620,OF004,,,0.0,18.0,,
CLI073628,OF003,precio,31.0,0.0,9.0,,
CLI073685,OF003,,,3.0,14.833333333333334,,
CLI073721,OF002,,,0.0,15.0,,
CLI073723,OF002,precio,31.0,0.0,5.0,,
CLI073757,OF003,,,0.0,15.0,,
CLI073800,OF003,precio,31.0,0.0,0.0,,
CLI073843,OF004,no_necesita,120.0,0.0,20.166666666666668,no_necesita,120.0
CLI073846,OF004,precio,31.0,0.0,11.833333333333334,,
CLI073860,OF003,,,0.0,25.33333333333333,,
CLI073872,OF002,ya_tiene_similar,61.0,3.0,8.5,,
CLI073875,OF002,precio,0.0,0.0,15.0,,
CLI073881,OF003,ya_tiene_similar,31.0,0.0,0.0,,
CLI073887,OF004,,,3.0,7.666666666666667,,
CLI073889,OF004,,,1.0,16.666666666666668,,
CLI073916,OF003,no_necesita,31.0,0.0,0.0,,
CLI073920,OF004,precio,0.0,0.0,0.0,precio,0.0
CLI073968,OF003,,,0.0,30.166666666666668,,
CLI074000,OF003,,,0.0,22.666666666666668,,
CLI074014,OF003,,,0.0,17.333333333333332,,
CLI074100,OF003,,,0.0,22.666666666666668,,
CLI074119,OF004,,,0.0,15.166666666666666,,
CLI074248,OF003,mal_momento,61.0,0.0,4.666666666666667,,
CLI074252,OF002,no_confia,31.0,0.0,9.666666666666666,,
CLI074349,OF003,precio,61.0,0.0,0.0,,
CLI074379,OF003,mal_momento,31.0,0.0,0.0,,
CLI074381,OF004,no_necesita,31.0,0.0,0.0,,
CLI074386,OF002,,,2.0,17.666666666666668,,
CLI074455,OF002,,,0.0,17.666666666666668,,
CLI074514,OF003,,,3.0,4.5,,
CLI074544,OF004,,,3.0,14.666666666666666,,
CLI074550,OF004,no_necesita,31.0,2.0,26.0,no_necesita,151.0
CLI074563,OF002,no_confia,0.0,0.0,11.333333333333334,,
CLI074617,OF002,ya_tiene_similar,0.0,0.0,0.0,,
CLI074653,OF002,mal_momento,31.0,0.0,16.333333333333332,,
CLI074703,OF003,ya_tiene_similar,61.0,0.0,15.666666666666666,,
CLI074706,OF002,no_confia,31.0,0.0,0.0,no_confia,31.0
CLI074716,OF002,precio,61.0,0.0,7.666666666666667,,
CLI074735,OF002,,,1.0,26.166666666666668,,
CLI074756,OF002,no_confia,31.0,0.0,1.5,,
CLI074775,OF003,,,0.0,20.33333333333333,,
CLI074789,OF004,,,2.0,27.83333333333333,,
CLI074835,OF004,precio,61.0,0.0,0.0,precio,61.0
CLI074854,OF003,mal_momento,31.0,2.0,10.833333333333334,mal_momento,31.0
CLI074858,OF002,precio,31.0,0.0,12.833333333333334,precio,31.0
CLI074898,OF002,precio,61.0,0.0,0.0,precio,61.0
CLI074900,OF003,no_necesita,0.0,0.0,6.333333333333333,,
CLI074913,OF003,mal_momento,61.0,0.0,7.0,mal_momento,61.0
CLI074929,OF004,,,0.0,18.5,,
CLI074954,OF004,mal_momento,92.0,3.0,9.666666666666666,,
CLI074955,OF003,ya_tiene_similar,151.0,3.0,1.5,,
CLI074993,OF003,ya_tiene_similar,61.0,1.0,14.5,,
CLI075053,OF003,,,2.0,19.0,,
CLI075088,OF002,no_necesita,0.0,0.0,0.0,,
CLI075109,OF004,,,3.0,8.666666666666666,,
CLI075127,OF003,,,3.0,14.333333333333334,,
CLI075134,OF002,,,3.0,10.0,,
CLI075149,OF004,,,0.0,15.833333333333334,,
CLI075183,OF003,,,0.0,15.333333333333334,,
CLI075257,OF004,ya_tiene_similar,151.0,3.0,18.33333333333333,,
CLI075291,OF002,,,0.0,26.5,,
CLI075360,OF003,,,3.0,11.5,,
CLI075366,OF002,ya_tiene_similar,31.0,0.0,6.0,,
CLI075385,OF002,precio,31.0,0.0,12.666666666666666,,
CLI075401,OF003,precio,31.0,3.0,2.833333333333333,,
CLI075412,OF003,precio,0.0,3.0,26.166666666666668,precio,0.0
CLI075431,OF004,,,3.0,11.333333333333334,,
CLI075454,OF004,,,1.0,21.33333333333333,,
CLI075520,OF003,precio,0.0,3.0,26.0,,
CLI075526,OF004,,,2.0,25.666666666666668,,
