cliente_id,ranking_oferta,oferta_id,nombre_oferta,precio_mensual,ahorro_pct,gb_incluidos,canal,score_propension_lr,score_ranking_nbo
CLI003739,2,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8141692876249964,0.7984427682488823
CLI003739,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.81140088097742,0.7837823201250955
CLI003753,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8397692090710156,0.817306650949735
CLI003753,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8334041598975431,0.817306650949735
CLI003753,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8359148998141774,0.8167262297542855
CLI003755,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7443366103499207,0.638306864152758
CLI003755,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.74969793768083,0.638306864152758
CLI003755,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.74085899919712,0.638306864152758
CLI003760,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.812998298190526,0.813648703761569
CLI003760,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8058157027120885,0.813648703761569
CLI003760,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8086467587496603,0.8130593193125183
CLI003767,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8026693573053123,0.8026755785220966
CLI003767,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8071244062015208,0.8026755785220966
CLI003767,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.799771763436102,0.8026755785220966
CLI003769,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7835334647108683,0.7927653475915758
CLI003769,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7883065961213781,0.7927653475915758
CLI003769,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7804317445777246,0.7927653475915758
CLI003774,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7851544247956737,0.745604474826753
CLI003774,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7771954562301788,0.745604474826753
CLI003774,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7803300254832725,0.7454426853808417
CLI003777,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7909824346342252,0.8036900932903824
CLI003777,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7956341557342367,0.8036900932903824
CLI003777,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7879585648729983,0.8036900932903824
CLI003785,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8008619332471079,0.7989182034739171
CLI003785,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7933316864464028,0.7989182034739171
CLI003785,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7962987403214447,0.7987811698833159
CLI003795,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7805151728025684,0.7948700202270267
CLI003795,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7853366244899621,0.7948700202270267
CLI003795,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7773824917872079,0.7948700202270267
CLI003803,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8105799547524795,0.816645409202803
CLI003803,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8033269428213294,0.816645409202803
CLI003803,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8061855559864448,0.8156192674741333
CLI003805,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.681650561710341,0.573179495800715
CLI003805,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.6877750238356527,0.573179495800715
CLI003805,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.677689498612249,0.573179495800715
CLI003819,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7637636400344976,0.771817392630819
CLI003819,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7688440936349329,0.771817392630819
CLI003819,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7604652422658537,0.771817392630819
CLI003842,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8087535370012308,0.8132587208810894
CLI003842,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8014477209540197,0.8132587208810894
CLI003842,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8043269951773754,0.8099191214260905
CLI003844,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7910740367589767,0.8029634035750203
CLI003844,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7957242457237822,0.8029634035750203
CLI003844,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7880511371117002,0.8029634035750203
CLI003849,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8149508708765675,0.804285302115042
CLI003849,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8078255446895841,0.804285302115042
CLI003849,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8106341847166136,0.7933089524715854
CLI003851,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8033871116672289,0.8202218402168826
CLI003851,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8078298356977374,0.8201953583524257
CLI003851,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.800497437695604,0.8201953583524257
CLI003852,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7729205509971286,0.6771123025247169
CLI003852,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7778613534670076,0.6771123025247169
CLI003852,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7697114550767025,0.6771123025247169
CLI003861,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.808691411276375,0.7962768757164593
CLI003861,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8013838047956332,0.7962768757164593
CLI003861,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8042637795210839,0.796138501422762
CLI003870,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.821203927804499,0.8160546704778604
CLI003870,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8142645010154661,0.8160546704778604
CLI003870,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8170003534522722,0.8127535601014476
CLI003872,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7340652339090855,0.6999892715907261
CLI003872,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7395665913862142,0.6999892715907261
CLI003872,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7304984946739399,0.6999892715907261
CLI003878,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7729006362655898,0.7799124830979166
CLI003878,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7778417474971981,0.7799124830979166
CLI003878,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7696913427693509,0.7799124830979166
CLI003883,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7789129114033221,0.7767186208072069
CLI003883,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7837598088920178,0.7767186208072069
CLI003883,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7757639315576299,0.7767186208072069
CLI003885,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7754319233153694,0.786293107194616
CLI003885,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7803336128328975,0.786293107194616
CLI003885,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7722478603314803,0.786293107194616
CLI003888,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7954999916020258,0.7994007146184405
CLI003888,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.787820705576318,0.7994007146184405
CLI003888,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7908460194698638,0.7906801429486605
CLI003890,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8220524092551381,0.8240084297183282
CLI003890,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8151385005369992,0.8240084297183282
CLI003890,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8178643587501485,0.8238847254229723
CLI003893,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.790231374387083,0.7699513177649202
CLI003893,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.782408359842112,0.7699513177649202
CLI003893,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7854898322364906,0.7698002317557904
CLI003898,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7529610971772669,0.6859336415627292
CLI003898,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7582003188903579,0.6859336415627292
CLI003898,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7495613279505666,0.6859336415627292
CLI003900,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8166436663427222,0.816209635879021
CLI003900,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8208536373794345,0.8151941059751783
CLI003900,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8139036960523064,0.8151941059751783
CLI003902,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8333422940227407,0.8163757802018701
CLI003902,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8267746039514783,0.8163757802018701
CLI003902,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8293648001998287,0.8162479073042026
CLI003906,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.816452570638736,0.8165824178865191
CLI003906,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8093715418597498,0.8165824178865191
CLI003906,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8121628408488414,0.8164546565351896
CLI003916,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7397290631247472,0.6841763688799065
CLI003916,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7451539306442547,0.6841763688799065
CLI003916,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7362109897894138,0.6841763688799065
CLI003920,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8112156073191079,0.8104700078729469
CLI003920,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8039810490006056,0.8104700078729469
CLI003920,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8068324409597198,0.810338977753765
CLI003924,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8169730984968069,0.8103575322040832
CLI003924,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8099074755483856,0.8103575322040832
CLI003924,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8126927431529426,0.8097601723486687
CLI003952,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8191456150700596,0.7982598080270016
CLI003952,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8121445757973381,0.7982598080270016
CLI003952,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8149045561687784,0.7981224391293552
CLI003962,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8278154851887762,0.8248971752656173
CLI003962,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8210767564897975,0.8248971752656173
CLI003962,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8237339871547613,0.8247739628260102
CLI003963,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8031794271852988,0.8137299673453389
CLI003963,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.795714460654884,0.8137299673453389
CLI003963,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.798655987970019,0.8115906639393407
CLI003982,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7529267190532615,0.7302618337855991
CLI003982,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7581664356924316,0.7302618337855991
CLI003982,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7495266340941351,0.7302618337855991
CLI004002,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8173697890556683,0.8224549129470595
CLI004002,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8103159244827844,0.8224549129470595
CLI004002,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8130965885133348,0.8223303521318771
CLI004004,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8176275854597307,0.8071831611593361
CLI004004,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8105813704852717,0.8071831611593361
CLI004004,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.813359039509296,0.8065781889079994
CLI004019,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7927228325111724,0.7897750962746274
CLI004019,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7849674497618379,0.7897750962746274
CLI004019,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7880224998238089,0.7896334724970496
CLI004020,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8287196245997803,0.812539159306492
CLI004020,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8220086726608891,0.812539159306492
CLI004020,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8246550188444701,0.8124092285788072
CLI004023,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.801426652169966,0.8088392472876662
CLI004023,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7939122645859443,0.8088392472876662
CLI004023,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7968731174834897,0.8082382366663583
CLI004030,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8128820951250963,0.8035755451942647
CLI004030,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8056961030812427,0.8035755451942647
CLI004030,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8085284884715308,0.8034409046193743
CLI004052,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8041220876064178,0.8023565151455953
CLI004052,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7966838236008207,0.8023565151455953
CLI004052,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7996149080012281,0.8012698658648743
CLI004058,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8107329687624136,0.8081925371169784
CLI004058,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8034843953869983,0.8081925371169784
CLI004058,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8063412717054333,0.8080603053697922
CLI004072,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7924905502759436,0.8037229361641546
CLI004072,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.797117316829309,0.8037229361641546
CLI004072,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.789482691727729,0.8037229361641546
CLI004078,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8011455074937531,0.8098071874245415
CLI004078,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7936232205465135,0.8098071874245415
CLI004078,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7965871621436542,0.8087517380379882
CLI004087,1,OF021,Movistar Total Plus,189.9,35,60,Tienda,0.7752545141385087,0.7651688785378288
CLI004087,2,OF022,Movistar Total Max,229.9,50,9999,Tienda,0.7670376186287066,0.7651688785378288
CLI004087,3,OF020,Movistar Total Basico,149.9,20,30,Tienda,0.7702728541163072,0.7650156102127451
CLI004092,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7301063981348327,0.5920042140837881
CLI004092,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7356601604784783,0.5920042140837881
CLI004092,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7265063449437389,0.5920042140837881
CLI004099,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.825995519564278,0.8146033779668759
CLI004099,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8192011198750428,0.8146033779668759
CLI004099,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8218801632342623,0.814474551291746
CLI004101,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7772552514594311,0.7177846908661017
CLI004101,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7821283248574222,0.7177846908661017
CLI004101,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7740895090642553,0.7177846908661017
CLI004107,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7861884015670446,0.7707639797221568
CLI004107,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7782569190091578,0.7707639797221568
CLI004107,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7813807555180373,0.7706132684260211
CLI004115,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7512980783819971,0.7195475794984066
CLI004115,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7565611666213228,0.7195475794984066
CLI004115,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7478830857664007,0.7195475794984066
CLI004120,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7434003194426687,0.7019879819955333
CLI004120,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7487746541626182,0.7019879819955333
CLI004120,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7399144226804169,0.7019879819955333
CLI004124,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8033399755543545,0.7897147249822382
CLI004124,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7958795507431113,0.7897147249822382
CLI004124,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7988193019250494,0.7895730713701657
CLI004125,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8268306688255871,0.8128833072659492
CLI004125,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8200617754740069,0.8128833072659492
CLI004125,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8227308254657841,0.8127535601014476
CLI004128,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7615227865700461,0.7192387700599557
CLI004128,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7666367069578955,0.7192387700599557
CLI004128,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7582030065457962,0.7192387700599557
CLI004130,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8090721079850277,0.8019784148632586
CLI004130,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8017754788941839,0.8019784148632586
CLI004130,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.804651158690626,0.8018429494863203
CLI004132,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8328250158425852,0.8173907561479
CLI004132,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8262411911878041,0.8173907561479
CLI004132,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8288377122024998,0.8168105422660826
CLI004141,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.794724095556049,0.794084969835642
CLI004141,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7993136727722829,0.794084969835642
CLI004141,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7917401043763935,0.794084969835642
CLI004157,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.814618246723296,0.81611004875513
CLI004157,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8074831384076011,0.81611004875513
CLI004157,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8102956075475111,0.8159820325184951
CLI004162,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7771905044454781,0.8103485392323505
CLI004162,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7690233020591514,0.8103485392323505
CLI004162,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7722391498972287,0.8082678966854727
CLI004163,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7861372182957443,0.7846669241089015
CLI004163,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7908682605042411,0.7846669241089015
CLI004163,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7830624772735273,0.7846669241089015
CLI004173,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7799416510802112,0.7769165976843616
CLI004173,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7847722273110478,0.7769165976843616
CLI004173,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7768031250785754,0.7769165976843616
CLI004181,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8243467525902493,0.8171400419510102
CLI004181,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8175021973208288,0.8171400419510102
CLI004181,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8202008897069791,0.8165592102384066
